,Operator Name,Location Name,COMAH tier,Local Authority,Country,postcode,latitude,longitude,x,y
432,Calor Gas Limited,Wandsworth Calor Depot,lower,Wandsworth,England,SW181EG,51.460778145951,-0.192035,383.6869315217749,96.91129270722286
433,Calor Gas Limited,Dyce,lower,Aberdeen City UA,Scotland,AB217GB,57.195444,-2.18608,265.3278229772733,617.2052172462395
434,Calor Gas Limited,Worcester,lower,Worcester,England,WR53BX,52.177098,-2.222077,245.51171381423552,162.43700682224062
435,Cambrian Gas Limited,HQ/Factory Road,lower,Flintshire UA,Wales,CH52QJ,53.202968,-3.00566,196.8946045393454,255.47650690909495
436,Campbell Meyer & Co. Limited,Peel Park Place,lower,South Lanarkshire UA,Scotland,G745LW,55.763855,-4.219831,133.2420211846686,491.70228865336776
437,Cardiff Gas Limited,Penarth,lower,Vale of Glamorgan UA,Wales,CF642SY,51.436914421812496,-3.18928568207784,176.0359379551065,100.96496356985563
438,Carntyne Transport Company Limited,Bonhill,lower,West Dumbartonshire UA,Scotland,G839HX,55.977936,-4.579221,112.39848322180518,513.069027324595
439,Carver (Wolverhampton) Limited,Wolverhampton / Gravelly Way,lower,South Staffordshire,England,WV107GW,52.681742529846304,-2.12543650518414,253.74611616332746,206.63236407763725
440,Centec International Limited,Middlewich,lower,Cheshire East UA,England,CW100JG,53.188876367622306,-2.43859302270677,234.56725058730888,252.42931343170767
441,Certas Energy UK Limited,Aberdeen Point Law,lower,Aberdeen City UA,Scotland,AB115QW,57.14123799,-2.078238799,271.63629708261357,611.902189667132
442,Certas Energy UK Limited,Inverness,lower,Highland UA,Scotland,IV11SX,57.487113,-4.22834,144.50910385683298,651.3183331931332
443,Certas Energy UK Limited,Lerwick,lower,Shetland,Scotland,ZE10LZ,60.1589443965059,-1.14622026690037,333.5748325803337,896.7945430631912
444,Chemring Countermeasures Limited,Salisbury,lower,Wiltshire UA,England,SP46AS,51.1303897617596,-1.79696222722068,271.6189139101154,70.18591514888794
445,Chemring Defence UK Limited,Draycott,lower,Erewash,England,DE723QJ,52.879351070272094,-1.3360689867412,307.34147588643077,222.51815459010777
446,Chestnut Trading Limited,Brookenby Business Park,lower,West Lindsey,England,LN86HF,53.444477988706,-0.195403114709163,384.0499904815089,271.7870331029185
447,Chivas Brothers Limited,Glenburgie Distillery,lower,Moray UA,Scotland,IV362QX,57.6220659230784,-3.51766196677094,187.66326677363244,661.0892227922432
448,Chivas Brothers Limited,Glentauchers Distillery,lower,Moray UA,Scotland,AB556YL,57.53434205,-3.050291574,215.00893819712323,651.2727146810753
449,Chivas Brothers Limited,Kilmalid Distillery,lower,West Dumbartonshire UA,Scotland,G822SS,55.963721,-4.569125,112.92025087439612,511.71314162968883
450,Chivas Brothers Limited,Tormore Distillery,lower,Highland UA,Scotland,PH263LR,57.396968106579294,-3.41337328578217,192.60478580391532,639.6392185970312
451,Chivas Brothers Limited,Towers Road Warehouse,lower,North Lanarkshire UA,Scotland,ML68NA,55.8677351916268,-3.9428120100197,151.1850720532173,500.0016145618083
452,Christeyns Food Hygiene Limited,Winwick Quay,lower,Warrington UA,England,WA28RE,53.4190762093157,-2.60071,224.70783501464783,273.4071569178909
453,Clariant Oil Services UK Limited,Aberdeen,lower,Aberdeen City UA,Scotland,AB210GS,57.20664,-2.217372,263.4845906631755,618.3233216768658
454,CLH Pipeline System (CLH-PS) Limited,Inverness PSD,lower,Highland UA,Scotland,IV11SU,57.4908752582421,-4.22950345199854,144.4657766826236,651.6752846437121
455,CLH Pipeline System (CLH-PS) Limited,Saffron Walden PSD,lower,Uttlesford,England,CB102NF,52.026065,0.26237816603192,414.94257068374293,146.28812212634193
456,CLH Pipeline System (CLH-PS) Limited,Purton PSD,lower,Swindon UA,England,SN54JS,51.589011,-1.843094,269.68254816400054,110.09974829241628
457,CLH Pipeline System (CLH-PS) Limited,Sandy PSD,lower,Bedford,England,SG192EB,52.1225199325636,-0.249474657502539,379.95928904475824,154.74430343857102
458,CLH Pipeline System (CLH-PS) Limited,Berwick Wood PSD,lower,South Gloucs UA,England,BS107RS,51.526044868097294,-2.64186982210334,214.2889073155359,106.78100571744744
459,Coryton Advanced Fuels Limited,Coryton,lower,Thurrock UA,England,SS179LN,51.512348786700095,0.511381868606257,432.3791270691987,101.53386847522142
460,Covance CRS Limited,Alconbury,lower,Huntingdon,England,PE284HS,52.3522067688514,-0.256917657245898,379.54168991936496,174.93710375751652
461,CRC Industries UK Limited,Bridgwater,lower,Sedgemoor,England,TA64DD,51.136972,-3.00110402651842,187.6984471453015,74.27214979240807
462,Croda Europe Limited,Thorne Distribution Centre,lower,Doncaster,England,DN85TZ,53.614667,-0.977444,332.5198114942343,287.5330205638652
463,Croda Europe Limited,Goole 36 Business Development,lower,East Riding,England,DN148GA,53.697004,-0.904222,337.4654247016619,294.8272566887222
464,Cumbrian Storage Limited,Port of Workington,lower,Allerdale,England,CA142JH,54.6486583166416,-3.5642783656253,167.82709267225815,387.28352346773363
465,Deltech Europe Limited,Haverhill,lower,St Edmundsbury,England,CB98PH,52.07338697042471,0.437376931382829,426.883833026144,150.5104084114564
466,DHL Supply Chain Limited,Stoke on Trent / Sainsbury's Distribution Centre,lower,Stoke-on-Trent,England,ST44EX,52.9849156842004,-2.17795643326011,251.22910883694757,233.60977689965375
467,Diageo Scotland Limited,Benrinnes Distillery,lower,Moray UA,Scotland,AB389NN,57.444578,-3.23416,203.57569403621017,643.470543785812
468,Diageo Scotland Limited,Cameronbridge,lower,Fife UA,Scotland,KY85RL,56.1897141540375,-3.0562353007146,207.9797527207192,526.274507336132
469,Diageo Scotland Limited,Carsebridge Bond,lower,Clackmannan UA,Scotland,FK103LT,56.1214041867098,-3.77732195255759,163.02735075191654,522.6386266393683
470,Diageo Scotland Limited,Dufftown Distillery,lower,Moray UA,Scotland,AB554BR,57.438353,-3.128620912,209.84912257505093,642.537542813418
471,Diageo Scotland Limited,Grange Lane,lower,Falkirk UA,Scotland,FK38EG,56.02185943344,-3.72897339625653,165.4204428647514,513.2776639570607
472,Diageo Scotland Limited,Inchgower Distillery,lower,Moray UA,Scotland,AB565AB,57.66181618,-2.963885121,220.7781360363604,662.9537955359106
473,Diageo Scotland Limited,Shieldhall Packing Operations,lower,Glasgow UA,Scotland,G514SA,55.870536,-4.362634,125.07995423121088,502.15546967716455
474,Diversey UK Production Limited - Part of Sealedair,"Alfreton, Cotes Park Industrial Estate",lower,Amber Valley,England,DE554PA,53.089972,-1.368983,305.5801430843716,241.26519348586635
475,DMW Logistics Limited,Sutton in Ashfield,lower,Ashfield,England,NG175FB,53.117268,-1.247619,313.73547549466707,243.5068718887901
476,Dr Reddy's Laboratories (EU) Limited,Mirfield,lower,Kirklees,England,WF148HZ,53.671003,-1.67832,286.4489064172219,293.6470633596359
477,Dracon Trading Limited,Hemswell Cliff,lower,West Lindsey,England,DN215TL,53.399728,-0.574941,358.874524405833,267.9602687160286
478,DSM Nutritional Products (UK) Limtied,Heanor,lower,Amber Valley,England,DE757SG,53.0076028163715,-1.367621,305.49637622712976,233.94568554991838
479,EDF Energy (Thermal Generation) Limited,West Burton Power Station,lower,Bassetlaw,England,DN229BL,53.36319,-0.80738,343.419557414094,264.8855458407829
480,EDF Energy Nuclear Generation Limited,Hartlepool Power Station,lower,Hartlepool,England,TS252BZ,54.6354788555604,-1.18109303665402,320.9848865747647,379.7415000255046
481,EDF Energy Nuclear Generation Limited,Heysham 1 & 2 Power Station,lower,Lancaster,England,LA32XQ,54.071371,-2.866549,210.0364514595331,332.66319301001704
482,EDF Energy Nuclear Generation Limited,Hinkley Point B Power Station,lower,West Somerset,England,TA51UD,51.2070801385854,-3.13163372292,178.9361452808098,80.82331966107449
483,EDF Energy Nuclear Generation Limited,Hunterston B Power Station ,lower,North Ayrshire UA,Scotland,KA239QJ,55.6338066242603,-4.78871848042982,96.76589637965236,482.5930917491387
484,EDF Energy Nuclear Generation Limited,Sizewell B Power Station,lower,Suffolk Coastal,England,IP164UR,52.214922,1.619863,507.336478720379,164.38228609743737
485,EDF Energy Nuclear Generation Limited,Torness Power Station,lower,East Lothian UA,Scotland,EH421QS,55.9615091417204,-2.40176007372583,247.5461331545339,503.3092514749119
486,Edrington Group Limited (The),Glasgow - Buchley Warehouse,lower,East Dumbartonshire UA,Scotland,G643QH,55.9230558069316,-4.24666190744729,132.6528386383506,506.43475719073876
487,Edrington Group Limited (The),Glasgow - Drumchapel,lower,Glasgow UA,Scotland,G156RW,55.906225,-4.372501,124.71666364446315,505.4784386674587
488,Edrington Group Limited (The),Glenrothes Distillery,lower,Moray UA,Scotland,AB387AA,57.526674,-3.210314,205.431366154974,651.0760635451797
489,Edrington Group Limited (The),Highland Park Distillery,lower,Orkney,Scotland,KW151SU,58.967119,-2.952097,227.83903791540914,786.2596177612995
490,Edrington Group Limited (The),Parkmore Warehouse,lower,Moray UA,Scotland,AB554DL,57.456134,-3.119198,210.50288885755566,644.170881020566
491,Energas Limited,Derby,lower,Derby City UA,England,DE221EB,52.9426388290513,-1.472631,298.3244184842325,228.35452820179034
492,Energas Limited,Grimsby,lower,North East Lincolnshire,England,DN311SJ,53.5733360761066,-0.090584346027023,391.01010282749655,283.28897102852034
493,EnerSys Limited,Newport,lower,Newport UA,Wales,NP194XJ,51.568996,-2.972882,191.6106775680925,111.63772152197907
494,Eni UK Limited (t/a Eni Liverpool Bay Operating Company Limited),Point of Ayr Terminal,lower,Flintshire UA,Wales,CH89RD,53.34922,-3.321904,176.61900142576937,269.6518813651087
495,Esso Petroleum Company Limited,ASIG - Gatwick Fuel Farm,lower,Crawley,England,RH60JE,51.159367,-0.185811,384.0332906877308,70.74992543928602
496,Esso Petroleum Company Limited,Hythe Terminal Southampton,lower,New Forest,England,SO453NR,50.8437092432868,-1.38959594953564,299.4333841019969,44.63398194565616
497,Evergreen Garden Care UK Limited,Doncaster,lower,Doncaster,England,DN33FG,53.537133,-1.037405,328.4396621167014,280.66654900817457
498,Evonik Chemicals Limited,"Clayton, Manchester",lower,Manchester,England,M114SR,53.481728884495695,-2.18327145257433,252.55947000691464,277.84517886081903
499,Evonik Goldschmidt UK Limited,Milton Keynes,lower,Milton Keynes UA,England,MK100AF,52.0380545744783,-0.685079899777892,350.1325964748569,147.57818259422447
500,Explosive Developments Limited,Stapleton,lower,Selby,England,WF83HX,53.663658694188,-1.2647577665667,313.6684257954687,292.2897273399044
501,Exwold Technology Limited,Billingham,lower,Stockton-on-Tees,England,TS231YJ,54.571605669050705,-1.32010324956681,311.90735953737624,374.14869527833116
502,F2 Chemicals Limited,"F2 Chemicals, Preston",lower,Fylde,England,PR40RZ,53.774757995257104,-2.79602751593963,213.3317909787589,305.81084473721694
503,Fisher Scientific UK Limited,Loughborough,lower,Charnwood,England,LE115RG,52.7847741279459,-1.22384452329114,314.69149908548025,213.9716005238679
504,Flogas Britain Limited,Defford Mill,lower,Malvern Hills,England,WR89DF,52.0843098961122,-2.171005,248.68307198848137,154.16455733956263
505,Flogas Britain Limited,Blaydon-on-Tyne,lower,Gateshead,England,NE214SQ,54.974252,-1.736251,286.2010083362184,411.4203873802476
506,Flogas Britain Limited,Buckfastleigh,lower,Teignbridge,England,TQ110EA,50.490207,-3.77722,129.97146950589075,21.85226895950791
507,Flogas Britain Limited,Carlisle,lower,Carlisle,England,CA25RT,54.8988350283342,-2.950581,208.41574876106162,407.7341809135778
508,Flogas Britain Limited,Conwy,lower,Conwy UA,Wales,LL328HH,53.287727,-3.854749,140.95155365782892,266.3942529796882
509,Flogas Britain Limited,Hardley - Hythe - Flogas LPG Depot,lower,New Forest,England,SO453NX,50.849824,-1.38588,299.70696658346054,45.15476754632664
510,Flogas Britain Limited,Launceston,lower,Cornwall UA,England,PL157ED,50.6276313738708,-4.37898132404245,88.40990122410238,36.646364216720485
511,Flogas Britain Limited,Leeds,lower,Leeds,England,LS90NP,53.784234,-1.504089,298.18824639548626,303.47566311516584
512,Flogas Britain Limited,Liverpool,lower,Knowsley,England,L349EU,53.463017855747694,-2.865825,207.3555660402924,278.16474943646153
513,Flogas Britain Limited,Ludham (Great Yarmouth),lower,North Norfolk,England,NR295LY,52.72645127590209,1.55667797370528,501.8079973414304,209.35396292338237
514,Flogas Britain Limited,Newport,lower,Newport UA,Wales,NP194PP,51.5671380017759,-2.97552626489103,191.4197627319397,111.4855829618391
515,Flogas Britain Limited,Peterborough,lower,Peterborough UA,England,PE15YD,52.582282,-0.206505,383.03873463449895,195.21072054163642
516,Flogas Britain Limited,Ridham,lower,Swale,England,ME98SR,51.380501,0.758999,449.66546460949576,90.25971358438483
517,Flogas Britain Limited,Skegness,lower,East Lindsey,England,LN139JS,53.2551626158126,0.26898821123458,414.88483407433176,254.9179377314108
518,Flogas Britain Limited,Stoke-on-Trent,lower,Stoke-on-Trent,England,ST48HX,52.967442,-2.165631,251.99498796175732,232.02836676186962
519,Flogas Britain Limited,Witney,lower,West Oxfordshire,England,OX290DN,51.792693,-1.502165389155,293.6914769353109,127.1778380556816
520,Flogas Britain Limited trading as MacGas,Duns,lower,Borders UA,Scotland,TD113JL,55.7256216488268,-2.27653501210806,254.47162907185253,481.30317493450593
521,Flogas Britain Limited trading as MacGas,Evanton,lower,Highland UA,Scotland,IV169XJ,57.67579981116489,-4.30427959265646,141.31235169859787,669.3172277001063
522,Flogas Britain Limited trading as MacGas,Grangemouth,lower,Falkirk UA,Scotland,FK38UB,56.023393,-3.716334,166.21341690000673,513.3677779087643
523,Flogas Britain Limited trading as MacGas,Insch,lower,Aberdeenshire UA,Scotland,AB526UT,57.38244933,-2.553034553,244.01980753604056,635.5980668417496
524,Flogas Britain Limited trading as MacGas,Paisley,lower,Renfrewshire UA,Scotland,PA34AT,55.853437,-4.42151453261321,121.29600749197971,500.8677653753898
525,Flogas Britain Limited trading as MacGas,Perth,lower,Perth & Kinross UA,Scotland,PH13TR,56.421105,-3.472683,183.5510878314662,549.1095906294099
526,Frontier Agriculture Limited,Cranswick,lower,East Riding,England,YO259PF,53.951575,-0.447752,367.69285610350045,317.3217150744431
527,Frontier Agriculture Limited,Diss Sandy Lane,lower,South Norfolk,England,IP224HY,52.3760705635028,1.12655720226734,473.4589388475696,177.75111910303576
528,Frontier Agriculture Limited,Sandy,lower,Central Bedfordshire UA,England,SG192UB,52.138234411436706,-0.299681838221342,376.5388535959578,156.14010200977782
529,Frontier Agriculture Limited,Topcliffe,lower,Hambleton,England,YO73SD,54.18801447507511,-1.39147879739189,306.46594582676477,339.59508544006667
530,Frontier Agriculture Limited,Drem Airfield,lower,East Lothian UA,Scotland,EH395AW,56.0228515231582,-2.79115696717776,223.60982182534104,510.0548011789683
531,Fuchs Lubricants (UK) Plc,Century Street,lower,Stoke-on-Trent,England,ST15HU,53.02687,-2.183154,251.02336306808974,237.34631974399645
532,Fujifilm Speciality Ink Systems Limited,Broadstairs,lower,Thanet,England,CT102LE,51.35392,1.410702,494.94332718778287,88.80787739740845
533,Future Industrial Services Limited,Berwick,lower,Northumberland UA,England,TD152XF,55.7617005154199,-2.024148,270.3821187780737,484.0239458116034
534,Gamebore Cartridge Company Limited,"Hunsdale Farm, South Cave",lower,East Riding,England,HU152DB,53.758558,-0.594237,357.92829709676687,300.07824376071176
535,Gasrec Limited,Daventry,lower,Daventry,England,NN67GY,52.354162,-1.16836,317.6468345661322,175.87913763393817
536,GASSCO AS UK Branch,Langeled Receiving Facility (LRF),lower,East Riding,England,HU120TG,53.651988,0.114769,404.55481952437475,290.33232029474675
537,George J Goff Limited,Wymondham,lower,South Norfolk,England,NR189QY,52.562384791312304,1.1432820292904,474.2662195038731,194.19960953401596
538,Gillette UK Limited,Reading Gillette Factory,lower,Reading,England,RG20QE,51.4288888025006,-0.972275262912099,329.5880220872246,94.687956455326
539,GL Industrial Services UK Limited,Gilsland,lower,Carlisle,England,CA87AU,55.026588,-2.601743,231.22204710220248,418.2730328970447
540,Glasson Grain Limited,"East Quay, Glasson Dock",lower,Lancaster,England,LA20DB,53.999305,-2.850345,210.76986757377318,326.1326344169902
541,Glasson Grain Limited,"Winmarleigh, Preston",lower,Wyre,England,PR30JU,53.932582,-2.79453117305445,214.1209117472483,319.9604261600034
542,Glaxo Operations UK Limited,Irvine,lower,North Ayrshire UA,Scotland,KA115AP,55.596255300489,-4.62825670761818,106.52560764438897,478.3316829297487
543,Glaxo Operations UK Limited,Montrose,lower,Angus UA,Scotland,DD108EA,56.704849,-2.459235,246.92379121553645,572.1893473878054
544,Glen Turner Distillery Limited,Glen Moray Distillery,lower,Moray UA,Scotland,IV301YE,57.6435049042722,-3.3451086854365,198.0370271471451,662.4843481179978
545,Glenallachie Distillers Company Limited (The),Glenallachie Distillery,lower,Moray UA,Scotland,AB389LR,57.45585403,-3.227523009,204.0316957565507,644.5033755353611
546,Glenmorangie Company Limited (The),Brora,lower,Highland UA,Scotland,KW96NA,58.0065293376663,-3.86127637557204,169.6816059370408,698.5044005647196
547,Glenmorangie Company Limited (The),Glenmorangie Distillery,lower,Highland UA,Scotland,IV191PZ,57.824089,-4.076107,155.8337746100198,682.2358858898156
548,Gower Chemicals Limited,Swansea,lower,Neath & Port Talbot UA,Wales,SA18PT,51.6222104980023,-3.88757805680253,128.81920349698083,120.04661936281082
549,Great Bear Distribution Limited,"Chadderton, Oldham",lower,Oldham,England,OL99XA,53.532068,-2.169021,253.6720512606181,282.30610199563534
550,Great Bear Distribution Limited,Flintshire,lower,Flintshire UA,Wales,CH52LL,53.23798,-3.031009,195.37348723922554,258.6792509529273
551,Grissan Carnside Limited,Carnoustie,lower,Angus UA,Scotland,DD76LP,56.5259764310228,-2.66794690128232,233.42357556419674,556.1693520381723
552,Grissan Carrick Limited,Grissan Seaside Site,lower,South Ayrshire UA,Scotland,KA269PT,55.260701069450896,-4.83340271101049,91.09201566655014,448.7806500048041
553,Grissan Carrick Limited,Grissan Ladywell Site,lower,South Ayrshire UA,Scotland,KA269PL,55.263191,-4.832633009548,91.15978091898796,449.0032524618655
554,Grissan Portside Limited,Portgordon Maltings,lower,Aberdeenshire UA,Scotland,AB565BU,57.65929539,-3.030788,216.79168256934227,662.9253835740583
555,Grissan Riverside Limited,Dufftown,lower,Aberdeenshire UA,Scotland,AB554DH,57.454871,-3.127942,209.97416820370913,644.0811709337531
556,Grotech Production Limited,Goole,lower,East Riding,England,DN146ET,53.6977882502472,-0.88934,338.44613036449596,294.8821925998327
557,GS Yuasa Battery Manufacturing UK Limited,Rassau Industrial Estate,lower,Blaenau Gwent UA,Wales,NP235SD,51.802589318203694,-3.23382438303743,174.75160460404942,132.96172654301563
558,Guardian Industries UK Limited,Goole,lower,East Riding,England,DN148GA,53.697004,-0.904222,337.4654247016619,294.8272566887222
559,H L Hutchinson Limited,Lincoln,lower,North Kesteven,England,LN43PU,53.058603,-0.395880261769578,370.53545522844485,237.47606669924426
560,H L Hutchinson Limited,Wisbech - Weasenham Road,lower,Fenland,England,PE132RN,52.654411,0.156814,407.5686880339244,201.57311737713326
561,H W Coates Limited,"Mid Point 18, Middlewich",lower,Cheshire East UA,England,CW100HS,53.193959,-2.435487,234.79323271113972,252.87259822611986
562,H W Coates Limited,"Roman Way, Rugby",lower,Rugby,England,CV211DB,52.3894908027038,-1.2629,311.29612008135877,179.1258373213177
563,H W Coates Limited,"Rugby, Cosford Lane",lower,Rugby,England,CV211QN,52.3971519106308,-1.26750610344551,310.99854896744705,179.80744611906903
564,HBS Fuels and Gas Supplies Limited,Chilbolton,lower,Test Valley,England,SO206BL,51.1397412048328,-1.42036477359495,297.90769842621984,70.25758200146629
565,Heathrow Hydrant Operating Company Limited,Sandringham Road Tank Farm - Heathrow Airport,lower,Hillingdon,England,TW63SH,51.4623780454758,-0.475899669402897,364.0222903583819,97.1650700352734
566,Henkel UK Operations Limited,St Neots,lower,Cambridge,England,PE191QL,52.223103,-0.253925,379.6946141271237,163.57964827550222
567,Henty Oil Limited,Huskisson Dock,lower,Liverpool,England,L30AT,53.429748,-3.000968,198.26538490933106,275.6548944475676
568,HFC Prestige Manufacturing Limited,Bournemouth,lower,Poole UA,England,BH118PL,50.752596,-1.925314,261.5712818062603,37.875352554185156
569,Highland Fuels Limited,Kirkwall,lower,Orkney,Scotland,KW151SD,58.96230225965991,-2.97185509367677,226.68413874572968,785.8598347039015
570,Highland Fuels Limited,Montrose,lower,Angus UA,Scotland,DD109SL,56.701066526773,-2.46906939081974,246.3089037296287,571.8639374825434
571,Hingley and Callow (Oils) Limited,Droitwich,lower,Wyre Forest,England,WR90NR,52.334961,-2.18408167102366,248.6295867149596,176.2078760582076
572,Hook 2 Sisters Limited,Lawn Farm,lower,North Norfolk,England,NR242JA,52.8548232295014,1.072084,468.97044872633177,219.97192081932235
573,Hook 2 Sisters Limited,Breckles Gate Farm - Brookside Farm,lower,Breckland,England,NR171ER,52.511268,0.870231,455.880698366838,189.36425050993603
574,Hook 2 Sisters Limited,Beck Farm,lower,Broadland,England,NR104BZ,52.72492,1.210084,478.4773681153735,208.65501533772886
575,Hook 2 Sisters Limited,Langham Airfield,lower,North Norfolk,England,NR257BP,52.9360190248945,0.972351089520572,462.1528975420737,227.05201787944952
576,Hook 2 Sisters Limited,Glebe Farm,lower,South Norfolk,England,NR161AY,52.549871370667105,1.16018,475.4305765754152,193.11807077861204
577,Hook 2 Sisters Limited,Locks Farm Bungalow,lower,Broadland,England,NR104QE,52.738973082842,1.19419597429798,477.3817175202593,209.87585726459474
578,Hook 2 Sisters Limited,North Pickenham Airfield,lower,Breckland,England,PE378LL,52.628647,0.740159,446.9452117077804,199.60418544115055
579,Hook 2 Sisters Limited,Old Wendling Airfield,lower,Breckland,England,NR192RG,52.705703,0.858908,454.8570230329503,206.52808606861254
580,Hook 2 Sisters Limited,Water Tower Site,lower,Breckland,England,NR204HZ,52.7527805927149,0.869594367874433,455.51370239132217,210.70422066320089
581,Hoover Ferguson UK Limited,Marywell,lower,Aberdeenshire UA,Scotland,AB124SB,57.084369,-2.109746,269.5412186495247,606.6651049604261
582,Hull Cartridge Company Limited,Faldingworth,lower,Lincolnshire County Council,England,LN83SQ,53.346428162079505,-0.406743,369.9914705419555,263.108485775022
583,Huntsman Corporation UK Limited,Llanelli,lower,Carmarthenshire UA,Wales,SA149TE,51.6690919802902,-4.09110895368829,115.09420787510663,125.10168126384997
584,Ian MacLeod Distillers Limited,Tamdhu Distillery,lower,Moray UA,Scotland,AB387RP,57.458151,-3.34826,196.83400774424103,645.1325290905575
585,Ibstock Brick Limited,West Hoathly Brickworks,lower,Mid Sussex,England,RH194PB,51.07936820610529,-0.042819743371795,393.99981769292066,63.80531392146713
586,IKO Insulations UK Limited,Alconbury,lower,Huntingdon,England,PE284WX,52.379569,-0.223194,381.8415163396311,177.3369572758652
587,Industrial Chemicals Limited,Selby,lower,Selby,England,YO88AE,53.77708213527529,-1.06357893224152,327.10920994100513,302.18578503912886
588,Ineos Infrastructure (Grangemouth) Limited,Grangemouth,lower,Falkirk UA,Scotland,FK39XH,56.0194822879994,-3.72482399505196,165.6635193245435,513.0421758648954
589,Interconnector (UK) Limited,Bacton North Sea Gas Terminal,lower,North Norfolk,England,NR120JD,52.8557966810764,1.45996181899215,495.00534677929323,220.63359094973794
590,IQE (Europe) Limited,Cypress Drive,lower,Cardiff UA,Wales,CF30EG,51.530505,-3.09299442450193,183.13980550808196,108.72996645087505
591,IQE Silicon Compounds Limited,Newport,lower,Newport UA,Wales,NP108BE,51.553886738976495,-3.040713,186.8591441047695,110.56953043184922
592,Isle of Wight Fuels Limited,Cowes Terminal,lower,Isle of Wight UA,England,PO326HF,50.748987042014306,-1.28762266959396,306.40784175359875,36.307005337308965
593,Isothane Limited,"Isothane Ltd, Accrington",lower,Hyndburn,England,BB56NT,53.76637,-2.355087,242.246562749718,303.7570670337468
594,J & G Grant,Banffshire,lower,Moray UA,Scotland,AB379BD,57.42675467,-3.318208,198.45816621867382,642.0904602060573
595,J and W Whewell Limited,Newbridge Chemical Works,lower,Bury,England,M262GL,53.5715298841074,-2.30339261944522,244.93988977613228,286.1794227204855
596,J T Grosvenor Limited,Huddersfield,lower,Kirklees,England,HD75QE,53.624115477693906,-1.86530949748591,274.0003384465103,289.8311378872427
597,J.P.E. (Holdings) Limited,Walsall,lower,Walsall,England,WS32XN,52.612758713618895,-2.011151468119,261.2311802262309,200.2605582647634
598,James Briggs Limited,Salmon Fields,lower,Oldham,England,OL26HZ,53.5604085361632,-2.105351048874,257.97026812375077,284.6821892475091
599,John Fergus & Co Limited,InchDairnie Distillery,lower,Fife UA,Scotland,KY62RX,56.181863,-3.209036,198.4989139751257,526.0669666341105
600,John H Whitaker Tankers Limited,Mill Bay Docks - Plymouth,lower,Plymouth UA,England,PL13EF,50.367788261801905,-4.15441326765881,102.59134960531662,13.23245202916678
601,John Hogg Technical Solutions Limited,Trafford Park,lower,Trafford,England,M171PB,53.471188,-2.319308,243.5267943088599,277.2576420258747
602,John K Philips Group Limited,Haydock,lower,St Helens,England,WA119SZ,53.47537,-2.653952,221.4161642156606,278.5918724895114
603,Johnston Oils Limited,Bathgate,lower,West Lothian UA,Scotland,EH482HT,55.884413,-3.6519,169.39358426508184,500.33161679826435
604,KDC/One Swallowfield Limited,Lowmoor Warehouse,lower,Taunton Deane,England,TA210AZ,50.990683773631,-3.242285,170.18049993399887,62.55592129351908
605,KDC/One Swallowfield Limited,Wellington Factory,lower,Taunton Deane,England,TA218NL,50.983716676759904,-3.23882504944193,170.38827005527187,61.94124297947019
606,Kilco (International) Limited,Lockerbie,lower,Dumfries & Galloway UA,Scotland,DG112SD,55.131595,-3.361068,183.4524748321177,430.3476054284665
607,L.E.C.(L'pool) Limited,Liverpool,lower,Liverpool,England,L154LH,53.401708906569,-2.93465571150332,202.52456239572717,272.92717932169126
608,Lionel Hitchen (Essential Oils) Limited,Virginia Works,lower,Test Valley,England,SP104JX,51.218393,-1.47899799621019,293.9942555608748,77.17263845661046
609,Local Fuel Plc,Shoreham Oil Terminal,lower,Adur,England,BN411EL,50.8304977150806,-0.209809642628428,382.2556575153332,42.33883178141059
610,Loch Lomond Distillers Limited,Glen Catrine Bottling Plant,lower,East Ayrshire UA,Scotland,KA56SR,55.5048600410078,-4.32377704556578,124.96510473292716,468.48220762180244
611,Loch Lomond Distillers Limited,Loch Lomond Distillery,lower,West Dumbartonshire UA,Scotland,G830TL,55.993570868985,-4.57683065589664,112.66171399312441,514.4936172506264
612,Loch Lomond Distillers Limited,Hurlford Maturation Site,lower,East Ayrshire UA,Scotland,KA15JL,55.5910421082346,-4.45220569564815,117.51460583841958,476.97929479921095
613,L'Oreal Consumer Products,Trafford Park,lower,Trafford,England,M171ED,53.461418,-2.308601,244.1997099323735,276.35682908796525
614,Lyalvale Express Limited,Lichfield,lower,Lichfield,England,WS138XA,52.6714716956122,-1.74299404944785,279.48459060099253,204.85443129525083
615,M L Operations Limited,Swadlincote,lower,South Derbyshire,England,DE118ED,52.768918,-1.546956,292.9301215917342,213.09353611153483
616,MacDonald & Muir Limited,Balmuchy,lower,Highland UA,Scotland,IV201TN,57.7929,-3.897521,166.18340278293056,678.572525534833
617,Macfarlan Smith Limited,Edinburgh,lower,Edinburgh UA,Scotland,EH112QA,55.9392711839436,-3.23761596280187,195.4690892172831,503.8229497303014
618,Magellan Aerospace (UK) Limited,Bournemouth,lower,Bournemouth UA,England,BH118QN,50.75270406,-1.928403965,261.3543396712871,37.891961581356554
619,Martin-Baker Aircraft Co Limited,Chalgrove,lower,South Oxfordshire,England,OX447RJ,51.671621,-1.070434,323.17879930000333,115.94333888143046
620,Maxam UK Limited,Faldingworth,lower,Lincolnshire County Council,England,LN83SQ,53.346428162079505,-0.406743,369.9914705419555,263.108485775022
